"","lav1","lav2","lav3","lav4","lav5","lav6","høj1","høj2","høj3","høj4","høj5","høj6"
"4796",10,18,38,115,408,494,14,24,60,436,5904,3426
"4797",11,19,19,479,1164,3043,14,28,49,1267,3678,3029
"4798",11,26,32,657,506,146,12,19,47,868,23432,1307
"4799",9,17,43,306,1849,626,14,24,62,1294,199042,2172
"4800",14,19,45,801,126,874,12,25,48,1338,2554,1833
"4801",10,36,24,358,183,901,16,24,71,1754,3983,1925
"4802",14,15,24,311,2337,1250,16,22,75,3283,2221,1204
"4803",9,17,38,92,6530,471,13,26,77,607,33553,3341
"4804",12,18,28,318,487,57,16,23,50,1065,3642,1926
"4805",8,12,40,118,302,143,15,18,46,2627,3067,3346
"4806",10,14,29,245,456,345,17,33,70,1431,4250,1012
"4807",13,20,22,110,341,112,17,29,56,2158,6741,1117
"4808",12,12,31,986,197,386,23,30,85,797,13140,1217
"4809",14,24,38,83,885,216,13,23,98,2018,3931,780
"4810",13,18,41,303,175,264,13,38,49,974,1860,2373
"4811",12,14,51,412,469,927,12,18,44,2360,1177,775
"4812",9,18,44,167,211,1235,14,37,57,1670,28122,1562
"4813",11,23,62,948,110,639,13,20,56,1073,2133,1525
"4814",10,13,38,821,659,384,13,20,46,1410,2597,1719
"4815",8,17,33,625,826,106,14,22,63,883,1996,1578
"4816",10,23,41,2016,455,341,14,22,70,972,12614,2310
"4817",11,15,36,1537,89,122,16,22,48,2044,270726,2580
"4818",7,22,53,575,523,387,12,19,82,1843,813,3929
"4819",10,17,29,683,1319,635,12,24,50,2815,1208,2979
"4820",10,15,46,89,4206,537,12,26,64,4465,1297,789
"4821",9,16,44,936,86,892,12,28,66,2878,4200,2672
"4822",8,20,38,2633,84,355,18,26,47,1719,6067,3172
"4823",10,23,33,104,1178,243,20,18,62,3113,2107,1614
"4824",13,13,33,226,155,638,16,24,67,1911,1807,3790
"4825",10,25,59,160,161,428,15,21,47,2350,2806,1223
"4826",11,13,28,405,6882,538,16,22,60,2631,1080,2690
"4827",11,22,55,477,174,168,16,26,91,1405,11549,1207
"4828",8,13,43,2586,144,1408,15,17,48,889,35231,2320
"4829",9,20,26,112,185,1296,17,26,58,954,5521,2547
"4830",12,18,47,1343,43,372,13,20,60,2897,170844,1814
"4831",13,15,32,693,452,596,28,34,73,3302,22180,2487
"4832",9,14,22,344,389,651,13,22,48,1935,8667,2028
"4833",10,21,36,260,266,8197,13,29,79,1886,612,1111
"4834",14,28,36,210,602,311,15,25,60,1198,3367,2791
"4835",15,15,20,580,674,131,20,22,48,1112,2529,3749
"4836",9,18,43,76,194,114,14,26,64,795,1100,776
"4837",10,18,20,456,163,1053,13,23,72,1633,54093,1664
"4838",9,13,44,1995,268,133,12,33,52,1648,2487,1160
"4839",8,16,28,501,194,78,15,42,62,2058,17874,1569
"4840",9,16,38,369,776,2300,14,37,50,2887,1751,1108
"4841",8,14,44,100,1216,274,12,24,59,2053,1803,1495
"4842",16,17,36,817,462,245,12,20,48,1318,77285,1761
"4843",9,12,50,250,1014,123,14,21,61,4481,2135,1204
"4844",11,11,36,137,6346,481,12,27,55,1524,10477,3278
"4845",11,18,35,166,357,394,12,24,47,1173,3631,1946
"4846",11,13,26,2003,425,106,14,24,45,3665,17536,946
"4847",11,14,34,341,11504,271,15,25,80,673,2655,1462
"4848",12,25,30,388,475,509,12,27,66,2568,16490,1031
"4849",11,24,38,97,50,464,13,23,67,4223,2775,1379
"4850",6,15,41,316,84,319,18,22,65,650,2311,1683
"4851",12,17,28,131,351,856,14,26,45,2237,3743,1664
"4852",8,23,76,755,681,1156,12,21,62,1847,1707,1188
"4853",10,19,26,779,10556,178,16,21,64,1422,21625,676
"4854",11,14,34,253,161,177,18,36,64,3147,6071,1280
"4855",10,18,45,753,154,1330,13,22,71,3316,2199,1098
"4856",11,15,25,157,1699,151,21,18,61,3905,2142,3067
"4857",9,16,35,333,1013,88,15,25,40,799,32708,1433
"4858",9,17,30,538,124,451,15,25,47,1726,12554,3704
"4859",15,16,41,1520,170,152,14,22,50,2080,1667,1067
"4860",11,18,42,799,555,3003,14,21,56,904,7133,4151
"4861",13,14,54,101,11896,550,20,29,41,925,42340,731
"4862",11,14,46,288,275,631,12,28,93,2987,3715,2629
"4863",9,14,25,208,490,556,17,23,48,3634,81121,2568
"4864",10,15,56,2016,7442,475,14,19,60,830,5578,2206
"4865",13,20,48,172,487,89,17,21,62,2369,16266,1893
"4866",8,12,21,358,217,357,15,22,72,2304,27617,2635
"4867",10,11,37,212,258,848,16,31,57,535,14638,2696
"4868",7,15,58,958,69,104,15,24,63,1518,58522,1473
"4869",12,10,34,1099,219,329,21,23,42,3013,4086,1676
"4870",12,20,62,358,1123,210,16,21,47,2289,2751,2129
"4871",11,11,29,944,173,165,16,18,51,698,2890,1179
"4872",9,14,52,246,4421,263,18,22,54,1947,5814,1726
"4873",13,9,36,601,139,429,14,20,76,867,412,2319
"4874",11,24,34,252,255,414,16,29,53,1163,9745,3523
"4875",14,22,24,417,105,213,12,35,98,1775,15168,1860
"4876",12,17,44,256,610,225,16,24,46,1057,1313,931
"4877",8,19,25,379,194,1320,15,22,65,1355,12734,2284
"4878",11,14,33,112,2176,230,15,18,64,850,161740,687
"4879",8,16,57,207,336,149,12,26,58,760,23805,1082
"4880",10,21,36,648,111,2743,17,26,56,740,1017,3059
"4881",10,22,30,1690,306,2228,15,31,51,893,3168,1219
"4882",13,22,46,333,369,1245,15,19,50,2132,1700,4480
"4883",7,28,45,1809,4651,134,12,31,77,1147,50272,4734
"4884",9,21,32,345,499,245,13,25,39,1262,1809,1795
"4885",13,18,41,1671,547,401,14,20,61,718,4285,2134
"4886",7,26,24,793,180,281,13,20,47,634,828,1207
"4887",19,16,43,251,133,1374,14,29,42,2159,5132,2328
"4888",10,11,38,310,626,525,22,29,59,805,2798,2545
"4889",8,19,37,179,129,1553,15,27,81,1210,33764,1493
"4890",15,18,48,79,304,452,15,18,46,573,1263,2290
"4891",9,17,35,88,13672,668,22,25,54,1737,4176,1930
"4892",9,17,28,184,471,1966,18,26,54,1174,3281,2629
"4893",10,21,74,286,213,128,13,24,51,1580,3085,1666
"4894",9,22,31,339,538,1578,17,35,46,2542,78375,2136
"4895",12,17,39,189,313,705,13,26,47,2141,16128,5255
"4896",11,34,35,447,274,521,12,27,45,3876,4189,1284
"4897",8,11,40,47,306,1421,15,21,66,8631,25625,2231
"4898",9,17,48,262,695,255,17,24,61,2069,3734,1187
"4899",9,14,31,2249,439,400,18,27,65,4121,119189,2139
"4900",9,13,21,559,108,374,16,33,52,2514,2629,2256
"4901",8,15,33,572,512,95,10,24,57,1022,2621,1623
"4902",8,20,29,1186,444,1337,14,25,81,1444,1114,2207
"4903",12,19,22,739,10112,291,13,22,57,1911,14809,2779
"4904",9,14,47,186,1561,136,12,25,55,1332,5393,2067
"4905",10,12,28,111,9073,1204,15,24,70,2016,51420,3838
"4906",10,15,41,323,973,142,18,32,44,1390,6465,3461
"4907",13,23,25,391,1402,244,12,25,72,1133,5748,5429
"4908",10,17,29,97,877,635,12,23,71,2584,23153,842
"4909",8,17,41,274,3699,845,12,21,48,1730,77368,1024
"4910",8,11,51,92,1048,93,12,31,63,1508,1874,1072
"4911",6,16,45,163,892,202,15,17,58,4202,11212,3681
"4912",16,18,22,351,312,145,15,28,59,3606,7220,1796
"4913",8,16,55,334,5755,377,12,25,66,1111,6114,1601
"4914",7,25,62,1010,586,838,13,29,62,935,3070,2078
"4915",18,15,34,311,275,2020,14,25,37,2212,15082,972
"4916",8,26,52,1214,901,517,14,26,52,1315,1900,917
"4917",8,17,28,558,373,689,16,22,72,1646,6623,889
"4918",10,18,44,167,207,490,22,23,61,3707,6977,2820
"4919",10,8,43,406,286,743,12,26,44,986,37027,1575
"4920",9,11,35,586,322,287,12,23,69,2009,2824,1276
"4921",11,18,30,96,1707,829,15,29,57,904,15348,2663
"4922",16,17,78,321,128,2984,16,20,47,1018,509,1745
"4923",10,14,27,179,10163,68,15,24,60,652,142869,961
"4924",18,10,38,487,90104,162,16,20,58,1576,447582,2267
"4925",11,17,63,96,2288,126,13,22,51,1809,4393,2765
"4926",9,13,54,406,2245,518,13,30,63,1010,14938,1163
"4927",10,19,34,877,1311,509,20,18,45,1372,1150,901
"4928",11,16,42,201,275,739,13,24,54,2228,4250,2193
"4929",12,19,43,90,473,146,14,28,59,911,8892,1314
"4930",10,19,31,3022,125,247,15,22,69,1701,3739,3154
"4931",9,13,27,729,207,761,15,25,69,4469,3375,1749
"4932",7,17,58,303,399,1165,11,22,51,841,5306,5117
"4933",11,20,34,102,218,722,13,19,42,594,2499,1733
"4934",12,20,59,555,347,619,15,20,80,3095,2450,1479
"4935",9,11,55,104,1077,276,17,28,52,1116,3844,1484
"4936",7,25,33,224,121,700,14,21,105,1583,12999,4797
"4937",12,19,21,2569,22367,302,15,23,49,2228,1885,4818
"4938",14,20,24,720,295,1697,15,30,60,1909,5085,3081
"4939",8,18,36,94,843,507,12,20,95,692,3204,1206
"4940",8,30,39,75,1490,334,15,23,63,2262,6422,715
"4941",9,20,27,351,857,450,14,24,42,7439,4296,3469
"4942",11,14,37,355,199,192,14,23,84,1047,7242,1476
"4943",11,11,29,158,371,813,15,29,57,1616,4533,1716
"4944",10,14,33,80,630,285,15,27,51,2083,29169,692
"4945",12,19,35,733,312,120,21,25,59,4529,2355,1886
"4946",8,16,35,732,1127,1359,13,21,47,603,5795,2432
"4947",14,18,37,136,212,567,12,19,63,3003,1187,2799
"4948",10,17,32,1885,488,164,13,23,58,1356,4962,2850
"4949",10,11,42,2155,1028,341,13,22,53,1231,22282,2032
"4950",10,13,43,427,6436,396,13,26,59,793,2592,719
"4951",12,24,28,562,1106,499,16,25,78,869,4898,5608
"4952",13,27,27,61,5620,1902,27,31,48,1704,7977,1314
"4953",11,15,31,1086,148,345,15,19,58,3971,1856,2044
"4954",12,26,35,1203,476,263,12,24,64,2133,2161,6248
"4955",14,18,43,419,249,168,17,32,64,2455,1346,5047
"4956",15,12,27,131,264,226,14,23,52,1200,22227,1579
"4957",7,14,38,311,1042,129,19,23,65,1897,9679,1965
"4958",10,14,57,215,336,448,15,25,69,681,17936,1341
"4959",10,23,41,792,438,2508,16,23,40,1147,12514,1250
"4960",12,10,42,229,4621,221,13,26,76,2973,2069,1927
"4961",9,17,40,228,286,863,13,34,70,2395,115410,510
"4962",10,17,33,118,231,494,12,39,57,1904,3885,2415
"4963",8,12,53,298,737,359,19,25,44,2932,6920,1182
"4964",12,16,36,1045,260,630,11,29,50,3306,3444,1852
"4965",11,21,27,112,89,114,13,18,89,1115,3122,1211
"4966",9,23,44,1224,168,154,13,23,66,5861,3504,1607
"4967",12,17,51,437,11392,819,16,22,53,4061,4008,2058
"4968",7,28,36,440,309,1376,11,23,42,1341,3916,2574
"4969",10,17,21,1240,239,522,16,29,66,2069,39304,1708
"4970",14,13,49,348,720,4166,16,25,63,3718,1434,1881
"4971",8,15,26,230,85,2811,17,25,51,1180,1976,1251
"4972",12,14,30,276,2407,181,12,27,74,1709,4774,2308
"4973",13,14,27,319,339,169,11,25,71,2791,6247,2457
"4974",8,13,54,240,698,2546,16,26,55,2550,1306,4724
"4975",17,18,28,442,118,2995,17,22,55,801,3649,1910
"4976",9,16,39,117,1681,119,16,21,45,3510,1109,2264
"4977",8,11,27,4546,2602,573,12,23,53,1465,7527,448
"4978",9,15,38,177,5589,391,13,27,53,2289,2105,880
"4979",15,20,39,1487,172,446,14,22,64,1127,23217,685
"4980",10,15,112,889,1355,226,14,32,62,2717,1061,5186
"4981",12,11,26,558,963,474,12,26,52,1318,2962,807
"4982",14,29,26,672,750,193,15,23,61,1493,1207,2353
"4983",9,12,48,404,1966,396,26,26,69,4511,24211,2313
"4984",9,16,36,3166,349,421,15,22,69,2922,2044,1072
"4985",11,17,41,182,876,1514,11,18,53,1091,4083,3717
"4986",11,12,38,847,342,90,17,37,68,1582,3660,703
"4987",9,22,27,148,350,172,13,18,51,1223,9365,1386
"4988",11,16,33,123,386,263,13,33,59,1189,5003,1105
"4989",7,17,37,751,6472,1702,15,28,60,1884,757,972
"4990",11,16,36,93,1608,119,13,33,59,1553,4318,2089
"4991",8,10,36,1215,1803,334,15,24,61,3075,680,2163
"4992",13,13,38,1172,443,401,11,24,73,1960,2187,1318
"4993",12,15,40,1028,925,2116,18,22,59,1577,8243,1452
"4994",9,14,30,3253,314,2020,12,32,44,1545,31096,1631
"4995",9,14,47,284,2233,144,13,27,57,793,38491,955
"4996",12,18,70,1102,200,664,12,23,61,2884,113677,498
"4997",11,22,32,159,274,1097,14,24,66,3393,1602,1715
"4998",12,27,57,159,20569,96,16,36,57,1074,2728,2169
"4999",15,23,21,302,2664,81,13,24,46,2195,23132,796
"5000",10,15,42,1380,755,331,15,23,39,2258,36137,526
"5001",10,23,47,264,62,1483,16,26,71,2224,8940,2859
"5002",19,19,57,686,251,519,13,18,54,926,1033,1265
"5003",12,19,38,183,990,221,16,19,81,3390,3710,2705
"5004",13,19,37,542,169,924,17,25,51,2304,218543,3125
"5005",11,17,37,2068,129,1039,11,23,70,1559,2154,1888
"5006",8,14,50,254,1479,284,14,19,55,702,1755,2695
"5007",8,28,40,89,1534,160,17,28,54,2861,826,3815
"5008",9,16,39,213,267,171,13,26,60,3129,4131,1748
"5009",9,11,38,1078,247,160,14,28,63,1052,13714,2593
"5010",13,19,27,126,360,219,12,18,70,2480,3399,1445
"5011",12,24,28,1170,197,131,17,20,68,1864,2363,1002
"5012",9,17,37,613,588,440,13,25,62,1599,4704,1231
"5013",8,16,27,257,219,1306,13,25,70,1373,6806,1619
"5014",14,16,27,882,387,1838,12,31,59,1130,27051,1460
"5015",7,16,40,603,256,111,12,18,60,1627,2646,700
"5016",9,20,32,86,220,87,14,19,68,2073,1960,2765
"5017",8,16,40,159,429,612,14,22,66,3066,30748,835
"5018",9,13,28,1305,1625,2968,14,23,66,934,726095,3042
"5019",15,11,44,692,113,540,12,21,64,1505,629,2085
"5020",12,15,30,1862,2679,269,15,19,76,2701,3181,2160
"5021",15,23,24,440,235,211,16,21,58,802,9217,2052
"5022",8,19,64,260,661,326,12,28,47,2143,2027,1260
"5023",10,18,38,513,275,530,16,30,69,1355,378714,1083
"5024",12,29,34,255,211,356,15,40,49,1534,4799,965
"5025",6,9,37,320,256,128,17,23,47,2798,1132,1099
"5026",9,12,27,139,8205,262,21,23,79,1913,12049,3177
"5027",14,10,35,77,520,1641,15,25,89,644,3661,1354
"5028",14,15,35,150,3506,341,16,24,58,2950,6534,2155
"5029",10,23,44,355,4874,194,13,30,67,6696,49716,2402
"5030",8,19,15,2461,1561,1114,14,18,46,2272,9139,2021
"5031",18,18,48,126,11041,1842,14,25,60,3101,140971,2281
"5032",9,28,49,285,1386,1074,14,25,48,1190,9272,1011
"5033",11,27,28,416,69,195,15,25,84,2347,8362,4071
"5034",10,15,33,835,221,514,20,23,71,617,31037,1165
"5035",9,21,49,2200,1368,639,18,24,72,1927,4474,1771
"5036",7,13,59,1289,102,1018,15,36,50,1807,6653,1754
"5037",14,19,30,872,485,5641,15,20,50,1941,6983,2132
"5038",15,29,53,921,4254,291,14,27,70,2532,39933,1425
"5039",8,24,31,965,854,407,13,24,60,1390,3300,1773
"5040",11,13,38,411,174,183,11,22,57,4580,5262,1807
"5041",10,17,36,378,398,231,15,23,48,2694,3000,883
"5042",17,22,24,196,5048,554,15,20,73,2204,5620,3299
"5043",9,10,27,2293,1706,436,14,25,62,1624,10093,1296
"5044",7,11,36,512,273,203,15,25,62,2665,4521,992
"5045",11,12,32,83,402,132,16,18,53,1427,17321,3730
"5046",15,14,47,2722,3522,330,20,33,50,3262,686,3431
"5047",9,21,31,484,588,763,15,23,52,1001,7337,1776
"5048",9,11,24,225,599,205,19,23,63,1372,4121,1928
"5049",10,25,35,538,249,471,14,19,63,2831,953,1779
"5050",8,12,30,3327,100,320,22,26,60,1748,8683,2548
"5051",7,12,64,944,294,102,12,23,54,907,10459,1947
"5052",9,16,39,1622,348,1788,18,30,76,1396,17291,1219
"5053",9,18,22,111,170,1750,17,25,55,1155,62671,2268
"5054",9,15,65,455,2210,382,15,21,50,1369,5179,1786
"5055",8,21,25,188,4742,400,16,26,66,1876,18889,2265
"5056",15,17,28,1066,162,190,12,27,49,1439,6404,2399
"5057",9,18,27,158,169,369,15,27,55,1239,3733,969
"5058",12,20,33,535,249,969,11,20,61,1376,2926,2230
"5059",12,13,43,3723,165,358,13,21,55,695,1034,1333
"5060",10,10,30,3370,1475,372,14,30,36,3222,4442,1777
"5061",15,15,44,618,225,110,13,33,52,3444,2363,1589
"5062",12,10,46,905,246,87,11,18,59,2388,11677,1631
"5063",11,16,31,486,707,168,17,23,54,1819,3564,1351
"5064",17,16,31,413,446,78,13,25,63,1469,4247,4767
"5065",17,16,33,174,1408,65,15,19,72,2688,3540,2685
"5066",10,29,29,206,801,51,14,26,74,1547,10542,363
"5067",8,18,31,441,1059,1101,18,26,83,1826,5618,1152
"5068",12,16,28,332,1052,1768,13,23,69,930,1320,1102
"5069",14,21,30,107,1950,167,13,25,57,1289,1443,1833
"5070",9,12,35,116,305,496,13,18,52,3988,4895,2258
"5071",17,11,33,811,310,57,18,25,52,2744,5662,1201
"5072",7,25,35,143,712,904,14,20,47,1281,887,4117
"5073",12,12,25,1374,1964,350,16,31,59,1483,3223,1363
"5074",11,14,24,500,26257,702,20,17,45,1929,5877,1263
"5075",10,20,31,220,336,163,13,22,66,1596,1205,914
"5076",11,16,31,545,8324,162,11,31,46,2050,10163,981
"5077",8,12,23,596,417,153,15,24,54,3449,20304,2050
"5078",9,12,70,165,1466,175,14,24,51,1092,8524,1017
"5079",10,15,47,118,335,1119,11,23,59,937,3169,1408
"5080",9,12,46,62,1377,431,16,25,51,1661,1835,1284
"5081",12,16,22,864,215,735,19,29,54,2602,3187,1474
"5082",12,15,66,277,652,363,17,24,56,3841,1640,1501
"5083",9,13,41,316,427,849,14,20,41,2710,128736,1442
"5084",12,24,41,567,1098,994,15,24,52,1672,6131,3373
"5085",11,16,31,652,473,672,14,38,50,2293,2040,1347
"5086",7,22,49,536,305,458,11,26,48,900,13045,2515
"5087",13,21,41,591,754,100,16,24,56,1309,1953,1713
"5088",8,12,20,986,201,557,17,21,56,858,4895,1486
"5089",11,18,48,3075,809,1221,14,21,44,1993,6560,1221
"5090",8,10,43,132,344,146,15,28,55,3047,3523,2744
"5091",10,22,62,232,771,142,11,24,42,579,8008,1568
"5092",11,15,93,272,355,423,15,22,67,1774,3222,1905
"5093",10,18,32,517,623,687,17,22,70,990,3300,1216
"5094",8,17,31,241,194,154,20,25,54,2890,32329,2507
"5095",12,18,29,588,154,1347,13,26,50,2253,3397,931
"5096",9,20,77,224,768,200,16,34,73,1519,10662,1160
"5097",11,19,35,194,965,1383,14,31,48,2334,76867,2267
"5098",12,24,36,333,219,117,16,33,58,2809,9191,1463
"5099",8,19,51,1944,221,126,19,31,69,1365,4463,2181
"5100",9,17,35,90,222,1243,15,22,49,2608,13266,2231
"5101",9,16,23,311,300,1528,16,27,64,2922,158620,1123
"5102",13,22,39,100,359,55,15,29,45,765,8394,2292
"5103",7,23,28,288,716,128,15,27,52,1166,7592,704
"5104",12,18,49,127,73,336,13,28,70,1403,19688,1321
"5105",10,19,30,1500,8345,177,13,42,66,1728,26563,1143
"5106",7,23,27,82,79,291,14,30,67,1940,6968,1453
"5107",13,21,33,55,446,139,16,24,61,805,111318,1781
"5108",7,15,34,254,5001,432,12,25,50,1838,15483,2199
"5109",10,26,23,247,304,431,17,37,54,1204,16529,1496
"5110",11,22,25,148,338,434,12,22,54,959,20601,1812
"5111",11,16,36,93,1488,1810,14,21,61,1811,5366,4430
"5112",12,21,35,144,416,197,17,19,56,1916,836,1655
"5113",10,22,24,190,803,638,15,21,89,1528,2662,987
"5114",10,20,46,788,662,444,11,27,79,561,2847,1616
"5115",11,19,34,1087,1496,272,14,17,47,2140,1257,1590
"5116",13,11,68,1074,119,124,14,24,79,4194,1072,1425
"5117",15,11,20,346,853,255,14,20,49,951,6659,2585
"5118",11,20,47,746,5250,1545,15,22,54,2465,3959,3661
"5119",12,11,75,71,217,698,16,17,46,3307,1539,2779
"5120",9,21,28,205,593,532,12,25,68,1502,4030,3589
"5121",7,20,43,1360,143,387,15,21,87,1319,1573,3495
"5122",17,16,35,147,38250,127,11,27,56,1393,5556,2576
"5123",14,13,30,426,166,101,17,27,78,2245,1136,836
"5124",12,20,30,738,498,1184,16,28,49,1498,2132,1297
"5125",13,19,38,1538,2675,497,14,24,45,1412,1349,1195
"5126",11,12,37,284,224,881,12,20,50,1691,3265,1056
"5127",10,14,28,87,3197,387,14,21,73,2163,7240,3334
"5128",14,13,40,620,309,999,14,31,62,1225,8648,1227
"5129",8,14,27,645,381,351,14,29,52,2029,16987,3281
"5130",9,17,36,848,8999,159,20,26,65,1720,28077,1124
"5131",9,15,57,547,1984,941,15,27,53,2911,2005,4993
"5132",11,19,33,195,206,2408,11,32,56,2771,3622,1486
"5133",21,19,35,181,527,332,16,21,81,2127,10287,2306
"5134",11,12,23,1079,2905,1645,18,21,52,2296,653,2305
"5135",7,19,60,1059,71,1011,14,22,66,1541,2171,984
"5136",8,20,32,448,307,1962,14,29,57,1424,1284,1163
"5137",10,15,39,80,378,150,14,24,51,2469,7206,1381
"5138",12,16,33,181,370,448,19,22,55,888,1914,1806
"5139",13,15,30,1785,961,77,11,21,59,1576,3669,2415
"5140",11,17,37,899,507,322,15,25,48,1296,802,3681
"5141",12,23,42,406,20191,788,16,21,59,4877,5345,1805
"5142",11,12,30,155,1938,476,17,30,47,3041,7300,3212
"5143",10,19,71,758,4749,115,12,40,76,1526,3016,1604
"5144",9,13,54,518,108,767,11,21,63,1049,1107,2349
"5145",10,9,40,557,986,132,14,23,59,2383,22506,1444
"5146",12,13,29,356,451,1314,14,28,51,1115,9502,4753
"5147",9,13,37,615,10408,2508,14,22,48,2160,840,991
"5148",10,14,32,3784,281,376,13,24,53,2447,1442,2340
"5149",11,19,28,1274,218,109,14,21,60,1311,3216,2896
"5150",14,17,39,2656,554,2598,12,24,44,1902,7198,4968
"5151",12,21,46,191,95,696,15,23,58,1630,7100,2476
"5152",12,18,37,367,440,143,18,26,58,830,2095,717
"5153",8,14,88,67,890,134,11,22,46,1256,8999,2007
"5154",8,13,45,115,312,322,14,20,42,1522,2819,2992
"5155",9,12,30,672,351,244,14,24,65,897,1800,1767
"5156",9,17,24,141,183,498,17,22,77,1524,2929,993
"5157",15,26,29,3931,725,103,13,27,70,2035,1601,1789
"5158",8,13,25,576,532,87,13,22,71,731,1755,8069
"5159",9,16,38,1324,327,322,15,23,100,4413,7277,3098
"5160",7,16,44,287,569,363,17,19,96,1250,1147,961
"5161",9,13,36,127,779,165,12,27,56,1695,2484,2216
"5162",10,11,24,215,560,125,17,31,69,1360,935,1043
"5163",11,15,49,163,1159,220,18,27,49,1991,1435,4405
"5164",13,13,67,206,163,225,14,29,93,2677,1850,4696
"5165",13,12,51,2551,1143,366,17,24,92,1718,5297,1996
"5166",14,12,49,236,116,1062,15,32,60,1627,7792,863
"5167",7,9,26,2554,1957,577,21,22,55,1573,1770,2957
"5168",8,11,32,232,359,161,15,25,49,4003,25229,11007
"5169",7,24,25,227,3224,62,13,23,69,2100,2223,1019
"5170",10,15,37,209,499,284,17,21,41,1901,2028,2351
"5171",10,14,47,127,258,284,11,22,54,1378,2717,1442
"5172",11,13,36,2861,573,182,17,21,67,1600,1600,2253
"5173",18,12,31,969,1847,247,16,22,49,2056,2863,1687
"5174",11,20,38,241,507,2489,14,22,75,1750,4965,1951
"5175",8,15,79,370,116,595,12,20,55,3799,2246,1270
"5176",10,27,26,306,243,227,12,26,60,1357,1145,799
"5177",12,21,47,599,287,1690,19,22,67,1508,1794,1287
"5178",10,17,44,532,255,441,13,22,64,2428,2767,1430
"5179",8,19,36,245,16778,841,12,20,98,1025,5100,797
"5180",11,14,39,447,356,1266,20,22,54,2221,4875,1304
"5181",12,12,34,71,271,70,17,23,67,2802,3231,2755
"5182",6,17,20,219,1120,198,11,29,47,762,126100,1070
"5183",8,18,61,134,415,313,15,27,58,960,118311,2300
"5184",8,14,41,2071,2103,266,12,21,58,3914,1039,3609
"5185",14,13,31,350,866,688,16,24,70,1993,1192,3093
"5186",9,20,32,236,433,128,15,20,67,1260,2369,1479
"5187",8,17,28,128,96,580,14,19,60,587,3851,2230
"5188",8,13,49,100,5550,148,14,24,51,1414,1677,1739
"5189",10,14,22,215,364,903,14,27,64,862,11128,1784
"5190",8,16,30,1945,85,425,12,27,60,1788,12943,1714
"5191",11,15,59,249,271,1295,18,29,66,1055,5384,1311
"5192",11,17,39,164,303,954,19,22,57,1790,3820,1397
"5193",11,19,33,277,1195,156,14,24,61,1880,10075,1873
"5194",8,20,39,334,246,77,16,24,56,1940,39767,2270
"5195",10,13,29,90,228,148,18,24,53,2237,7489,1853
"5196",10,21,45,443,1687,275,12,26,45,1353,1672,993
"5197",9,13,17,140,186,680,16,37,57,5312,124305,3140
"5198",10,14,34,1996,112,1316,17,26,86,837,11631,2586
"5199",6,23,43,946,148,3409,12,28,66,1412,6304,3067
"5200",8,17,37,342,247,444,15,25,52,1133,1566,1800
"5201",9,12,40,457,647,869,19,20,91,1882,2453,843
"5202",10,25,31,212,32,276,17,24,57,1951,10546,1173
"5203",10,14,35,1288,362,2646,14,25,81,1075,2010,2250
"5204",9,28,44,353,162,434,18,27,59,627,6571,1052
"5205",13,15,49,274,1276,103,13,23,80,1932,3474,1562
"5206",11,20,38,233,120,203,18,29,40,933,1510,2951
"5207",11,17,20,1433,1616,628,15,24,78,1458,9286,1009
"5208",14,14,33,177,1188,89,14,29,46,2340,20182,2043
"5209",13,11,32,112,334,204,19,23,59,1066,47518,1175
"5210",11,18,74,151,2960,626,16,35,58,2069,17257,2676
"5211",11,13,33,1199,275,123,14,29,77,3028,1342,638
"5212",10,22,37,789,575,454,14,20,60,1353,2087,2004
"5213",11,16,30,317,292,247,19,23,52,2572,9996,1893
"5214",11,20,61,262,186,202,13,23,72,1231,60095,1214
