"","lav1","lav2","lav3","lav4","lav5","lav6","høj1","høj2","høj3","høj4","høj5","høj6"
"8257",12,17,33,197,198,291,12,26,59,5903,2385,2910
"8258",10,24,42,204,350,1591,19,24,50,1353,1950,1776
"8259",9,17,24,540,371,528,13,25,55,2675,22563,1135
"8260",9,18,67,532,144,806,15,22,51,1777,1236,1870
"8261",8,14,57,2109,694,877,13,24,58,1350,11080,2503
"8262",13,16,21,496,333,157,19,21,49,3233,2279,1730
"8263",9,9,52,205,211,336,17,26,75,1888,5906,2793
"8264",14,16,32,121,312,1125,16,21,56,1353,336834,1430
"8265",11,22,35,1249,324,2503,17,22,39,1608,5622,1551
"8266",10,27,42,758,8924,557,14,37,47,3536,2792,2734
"8267",9,27,43,649,11939,422,14,28,48,2258,4747,3166
"8268",16,13,23,646,841,104,13,22,45,2394,1427,1586
"8269",10,16,66,729,315,318,16,24,74,795,9704,4308
"8270",9,18,64,517,160,67,13,27,46,726,3282,3487
"8271",9,20,71,1485,416,154,14,23,50,660,2104,1221
"8272",12,14,51,298,445,276,12,21,54,2706,1147,2538
"8273",7,18,56,196,1622,269,11,28,52,1617,5904,6716
"8274",7,14,46,970,539,204,23,28,55,602,8608,2974
"8275",7,12,35,180,1064,108,17,19,68,2122,4664,2745
"8276",10,15,51,383,8679,120,14,23,51,1562,12936,818
"8277",10,16,40,763,1089,5579,13,24,59,2021,2106,1812
"8278",11,15,29,152,544,181,14,20,57,933,11817,1223
"8279",9,22,21,260,7570,93,17,32,86,879,486,1379
"8280",10,17,30,1826,627,126,12,23,49,3016,5488,2032
"8281",14,16,39,344,227,1960,15,22,74,908,2140,1553
"8282",9,10,57,619,1175,798,13,26,94,1581,11830,2808
"8283",16,11,25,432,351,753,14,23,64,3486,1818,2171
"8284",9,22,36,381,514,188,18,23,37,902,5922,991
"8285",10,19,46,215,774,632,16,22,56,1736,68820,4043
"8286",7,26,25,360,686,399,13,22,55,1199,69683,881
"8287",9,17,37,1004,1272,220,15,21,69,791,2714,1089
"8288",8,14,51,267,341,210,12,25,61,1952,2054,3835
"8289",11,18,44,1335,258,355,10,24,45,2978,1752,2959
"8290",9,15,37,195,755,767,13,27,54,1930,6236,4060
"8291",13,16,39,143,1063,101,16,20,69,2947,3095,755
"8292",7,16,55,545,131,632,17,25,55,1372,1984,3024
"8293",11,16,47,110,89,1684,14,18,49,2997,5878,3199
"8294",11,18,33,115,1560,260,18,27,65,895,5332,1126
"8295",10,20,39,2213,2334,122,13,26,64,2322,32738,840
"8296",8,22,18,269,572,1742,18,22,48,2324,1433,4219
"8297",9,14,36,1255,297,4137,18,24,54,3267,4972,3370
"8298",12,19,33,475,936,377,13,25,69,2321,15994,1346
"8299",8,21,30,533,153,341,13,25,52,1549,15957,4929
"8300",16,23,53,79,2365,64,15,25,92,713,849,2138
"8301",9,16,29,344,1230,163,17,24,66,3665,66844,1203
"8302",10,22,26,292,191,570,16,33,70,3503,181594,1668
"8303",11,25,37,129,69,433,20,20,97,2001,10480,1903
"8304",12,17,40,239,2728,992,12,22,55,1612,6175,1768
"8305",12,14,35,217,304,332,15,24,70,1266,3233,5861
"8306",10,12,32,97,2451,162,16,20,43,661,2335,3032
"8307",8,20,28,310,684,254,13,20,53,2156,4503,2493
"8308",10,13,48,754,399,215,12,18,54,4305,613,3184
"8309",11,14,21,104,279,921,15,27,90,2692,2657,2839
"8310",8,13,21,376,231,307,11,26,54,1122,2779,1830
"8311",7,13,54,694,4398,541,15,24,61,1207,4801,1302
"8312",11,14,17,273,289,602,18,20,47,2433,2671,1106
"8313",15,22,32,243,6440,1037,17,24,62,1254,895,1022
"8314",11,14,46,263,621,2139,20,23,52,1098,20287,1294
"8315",10,15,47,177,121,304,16,33,55,2199,759,1689
"8316",8,15,33,213,1681,309,12,29,73,1428,80208,824
"8317",8,16,34,180,214,368,13,25,62,2623,8260,2012
"8318",9,20,49,723,160,165,17,22,64,1256,5610,2132
"8319",14,15,35,471,547,249,13,23,49,2362,167199,1178
"8320",14,24,40,720,1479,488,18,27,43,2447,982,2120
"8321",9,19,57,1395,115,489,17,30,82,867,4114,1297
"8322",14,21,31,109,1422,677,12,31,59,1168,1941,970
"8323",17,19,35,313,76,1187,13,23,55,2135,1438,469
"8324",10,14,61,1455,195,562,15,21,56,4022,16835,2282
"8325",9,21,34,259,217,2387,14,22,82,5418,1557,754
"8326",10,10,31,568,447,224,15,21,63,1742,3165,861
"8327",11,20,28,195,4957,1282,14,23,63,1339,717,707
"8328",8,14,30,777,1247,582,16,20,58,2068,1140,2518
"8329",7,14,26,1282,1165,311,15,22,70,933,1831,4070
"8330",15,11,42,1335,2438,2601,12,19,44,836,757,2084
"8331",7,22,36,817,278,635,17,20,88,2386,4955,2248
"8332",9,14,34,314,520,175,15,30,85,2336,2265,1503
"8333",13,11,28,215,374,988,15,29,74,1993,26934,2072
"8334",9,17,45,1102,1745,381,15,25,60,1386,306081,1189
"8335",9,20,31,938,9650,97,16,25,83,1615,5553,2154
"8336",11,20,53,110,905,884,13,30,54,2007,8229,1849
"8337",10,14,31,620,257,420,15,21,82,3054,1454,1593
"8338",8,28,50,3453,243,649,13,27,53,1655,6556,1770
"8339",8,15,42,411,966,173,18,28,62,1673,7675,2996
"8340",12,14,33,321,2224,856,13,27,47,4917,22108,1936
"8341",8,16,24,322,409,1250,14,21,84,3495,3785,6198
"8342",8,17,44,276,824,577,16,23,52,1045,2936,4033
"8343",10,12,45,107,367,2357,16,22,64,1504,3613,3493
"8344",13,21,25,853,766,949,19,19,51,4476,3941,3469
"8345",9,20,39,719,488,594,17,22,62,4828,1455,822
"8346",8,14,59,213,90,2898,14,20,82,1015,1675,3480
"8347",10,13,31,759,81,115,19,28,59,2954,1388,1260
"8348",9,20,38,439,535,392,12,21,53,3153,1439,805
"8349",17,23,40,519,90,2665,13,36,64,808,7882,3166
"8350",9,11,43,430,386,188,12,22,52,589,8386,1312
"8351",8,17,31,119,1520,312,17,22,64,4312,36257,1523
"8352",8,28,43,921,3498,632,11,26,66,1302,4235,2005
"8353",10,17,22,317,174,1810,13,18,57,575,3734,1240
"8354",17,16,60,628,221,144,16,23,71,2418,1093,2230
"8355",14,23,46,336,1455,1431,13,26,52,4773,53223,1074
"8356",13,13,49,126,617,817,19,29,50,852,1444,1356
"8357",9,20,44,243,106,1200,12,24,57,1226,32752,2310
"8358",7,26,32,775,41718,393,13,30,66,2773,2595,1659
"8359",11,14,36,52,12222,1328,14,31,55,1274,13009,1109
"8360",7,18,26,294,275,531,15,18,85,3306,671,2514
"8361",9,12,29,280,6303,577,16,27,53,2267,3543,2236
"8362",11,16,26,197,301,357,14,27,47,2678,8484,1558
"8363",7,25,54,301,556,418,15,28,56,1579,2460,803
"8364",6,20,34,46,1532,124,17,23,42,2414,1961,2178
"8365",10,15,18,1124,954,89,11,23,57,1400,7243,1374
"8366",12,16,35,580,859,181,18,35,51,1884,991,1306
"8367",9,24,38,384,1331,456,14,31,68,1320,4054,3015
"8368",9,16,67,625,158,227,18,23,42,1361,3117,1970
"8369",9,12,24,101,258,474,15,32,73,1665,1527,1545
"8370",7,15,33,193,1076,182,15,24,60,3253,838,2443
"8371",18,15,32,346,4745,70,13,23,55,1318,60308,1372
"8372",8,16,24,126,4905,557,21,27,53,1383,2984,1360
"8373",12,21,52,249,262,365,16,18,50,2487,2379,1044
"8374",9,14,43,583,158,1314,15,26,47,1732,5369,4411
"8375",11,16,58,264,215,2543,14,20,73,1571,4185,1593
"8376",10,21,25,270,3698,101,16,25,54,674,1035,719
"8377",10,19,39,127,101,770,15,19,66,1921,6548,931
"8378",9,14,39,532,968,467,15,26,71,1323,4638,3189
"8379",10,14,31,95,111,955,13,24,82,1421,3962,829
"8380",8,17,34,522,273,305,16,22,84,461,1736,4416
"8381",13,16,25,340,738,602,13,22,65,1564,4020,1348
"8382",14,19,20,132,392,219,19,28,51,1051,21249,974
"8383",13,15,25,321,269,59,15,21,46,1635,1077,1793
"8384",8,16,35,815,1501,146,14,24,47,930,16042,2663
"8385",8,22,46,126,3963,100,14,23,58,1567,1688,1338
"8386",15,21,35,363,742,161,17,30,67,974,2077,1520
"8387",10,15,28,382,175,314,15,26,61,973,3154,2627
"8388",7,27,33,1656,190,669,14,22,57,6051,7420,3146
"8389",13,8,42,1297,3555,446,16,36,69,2434,10023,1376
"8390",10,16,30,212,394,312,15,23,65,687,55833,762
"8391",10,14,25,3737,218,271,16,21,70,2775,3795,1940
"8392",12,15,34,362,107,2377,15,22,73,2170,1311,2332
"8393",11,11,43,308,1638,1287,13,18,101,2446,8535,3577
"8394",8,14,64,114,615,429,15,23,69,1817,5446,1934
"8395",13,25,57,1114,879,671,11,23,66,783,7798,2678
"8396",12,13,34,98,169,535,15,21,58,1271,2345,972
"8397",9,18,32,134,606,958,15,20,49,5279,7822,2732
"8398",9,14,43,259,4778,583,12,22,57,964,1876,1733
"8399",8,14,36,1799,286,621,13,25,59,2801,3503,1490
"8400",12,16,32,200,276,610,14,23,53,1173,3503,3299
"8401",9,17,61,504,521,927,13,28,56,1223,3546,1007
"8402",12,12,38,160,255,442,12,22,62,1427,1930,1155
"8403",11,20,42,89,137799,240,13,22,66,3424,31712,1524
"8404",9,13,36,583,420,494,15,18,50,726,1842,3658
"8405",10,10,68,107,144,4656,14,22,58,4518,17290,790
"8406",9,21,36,110,309,396,13,23,54,1754,4216,1427
"8407",10,15,32,821,298,5460,15,30,59,3076,925,2187
"8408",10,19,26,144,855,888,17,26,57,1598,14274,701
"8409",12,18,58,1140,384,577,18,19,66,3075,2270,2060
"8410",10,16,27,199,291,1147,15,23,58,1178,2028,1685
"8411",10,20,44,1467,367,227,12,21,76,825,2077,3441
"8412",9,14,40,346,1805,448,13,19,63,1833,33531,1252
"8413",12,10,28,266,689,240,14,20,55,632,1608,1117
"8414",8,12,54,120,7841,422,14,22,72,4229,7290,1309
"8415",13,28,20,267,617,142,13,26,61,1109,9834,1498
"8416",11,14,44,439,869,1179,17,23,52,2779,3179,2531
"8417",6,17,61,792,526,191,16,22,50,3926,6915,5607
"8418",9,22,38,404,407,7540,19,40,81,4071,5095,4133
"8419",10,20,27,686,305,92,17,25,61,1009,5658,1570
"8420",13,16,44,1035,54,263,16,21,45,1611,7714,3020
"8421",10,15,36,430,1119,124,12,27,54,10145,5882,3835
"8422",15,17,55,1296,2010,364,16,28,70,1061,4182,1252
"8423",9,16,39,348,1025,237,16,25,53,3354,2937,637
"8424",8,14,43,4367,512,1667,14,23,63,1933,3636,2360
"8425",19,15,32,457,3116,876,14,25,66,823,29772,1468
"8426",9,20,35,502,809,106,16,25,50,1943,3361,2566
"8427",9,18,27,720,182,163,15,21,62,2267,21473,2667
"8428",12,17,44,202,390,1395,20,24,58,1078,8744,505
"8429",8,20,79,104,57005,1376,21,25,51,1083,4814,1427
"8430",11,15,32,772,208,568,16,28,62,1481,10790,1381
"8431",10,13,44,153,366,1726,14,28,56,897,798,2266
"8432",8,20,58,316,150,711,11,25,54,2088,29136,737
"8433",10,11,23,3808,1015,556,14,25,54,1470,5947,765
"8434",11,12,29,1103,11126,284,14,26,43,2208,2840,692
"8435",13,14,36,1659,103,1049,17,27,81,1548,3241,1455
"8436",10,14,42,100,529,884,12,21,61,1473,4360,2212
"8437",9,21,41,990,104326,62,16,27,57,1803,2346,2259
"8438",14,17,26,781,425,347,17,26,63,1310,976,1232
"8439",12,16,45,993,707,194,13,23,62,1436,9113,1326
"8440",12,12,24,1432,791,227,13,22,40,6342,12039,5554
"8441",12,15,23,224,1011,135,13,32,56,1468,2608,589
"8442",7,18,30,127,446,307,14,26,75,3690,21041,1289
"8443",7,25,24,103,233,492,15,25,66,4152,5414,2900
"8444",11,25,33,4260,930,215,12,23,85,1029,12130,2727
"8445",11,15,68,348,1409,1016,13,23,57,3981,1391,1454
"8446",11,15,25,593,3485,294,16,18,73,830,1460,2018
"8447",10,14,29,156,485,183,14,24,55,1897,2819,729
"8448",8,22,28,455,279,1394,16,29,82,3904,10280,4425
"8449",14,12,22,814,136,855,16,19,69,1075,32692,1963
"8450",9,12,55,2588,3392,292,17,26,63,1826,2501,1100
"8451",8,15,59,3546,76,368,10,39,66,2916,5797,2519
"8452",9,18,39,638,388,1087,13,31,74,1243,3931,1421
"8453",12,17,45,1485,2284,400,16,23,57,2612,3090,902
"8454",9,17,38,2089,498,888,13,23,42,1686,11336,1273
"8455",13,10,72,213,249,70,13,27,72,2226,3238,1529
"8456",10,18,47,113,459,4673,15,24,55,2758,1363,1523
"8457",11,22,51,834,996,1113,15,17,79,3095,2864,1282
"8458",10,23,16,207,213,102,12,34,62,2561,1474,1176
"8459",8,14,38,211,2889,468,15,22,55,3639,253386,1099
"8460",11,22,49,129,100,2008,13,25,67,868,3939,1062
"8461",7,18,14,375,184,185,16,23,74,3300,56029,1125
"8462",10,13,52,377,2097,591,13,22,66,3138,3135,1515
"8463",7,15,28,305,1136,1064,17,27,82,1169,1208,2148
"8464",10,15,31,244,486,244,18,26,55,916,147334,2354
"8465",14,17,25,1822,231,862,13,21,50,744,13322,2063
"8466",7,19,38,195,284,122,15,25,68,3366,10997,3102
"8467",10,14,35,317,1193,267,14,21,85,1028,209804,1507
"8468",14,17,33,157,4127,353,11,19,51,1430,14096,1350
"8469",12,15,29,600,135,248,15,25,46,4403,13023,1693
"8470",7,15,74,965,304,522,15,22,46,1294,3742,729
"8471",10,17,37,231,5569,249,19,23,53,1702,2691,1641
"8472",11,14,28,163,139,124,16,25,60,3430,33447,4469
"8473",10,16,35,145,577,139,16,22,55,1183,8955,767
"8474",9,20,39,218,128,209,16,26,78,1349,2554,1501
"8475",8,18,69,416,1531,380,13,21,56,1913,6751,3858
"8476",13,16,29,1111,346,217,15,19,47,2978,1790,1527
"8477",9,16,40,405,991,654,13,20,47,1380,2744,2266
"8478",9,12,36,309,448,593,16,23,49,4619,1540,1076
"8479",13,12,49,205,890,771,20,26,57,7408,1372,1921
"8480",12,12,54,898,855,270,14,32,57,647,4175,2722
"8481",11,10,22,443,12958,467,15,22,53,2766,13053,3456
"8482",8,24,31,565,354,203,16,24,39,2670,1819,1089
"8483",13,12,42,809,1198,891,12,30,81,2199,20062,1500
"8484",9,17,36,770,1165,4130,15,26,75,4715,23749,3001
"8485",10,19,25,1982,410,2714,13,25,42,1782,3743,1690
"8486",8,19,38,1162,3881,808,15,24,55,920,13044,1127
"8487",21,18,84,227,299,242,15,37,65,1401,2299,2405
"8488",14,10,37,1694,942,165,15,28,48,2014,190029,1249
"8489",9,14,39,621,560,213,16,24,69,1740,4107,1126
"8490",9,10,40,863,9961,316,14,23,68,1756,3230,1968
"8491",10,16,20,579,2500,272,15,38,63,1424,1347,3429
"8492",11,13,32,674,963,405,19,19,36,1940,1849,901
"8493",11,18,41,1422,478,206,12,23,71,4696,18960,2007
"8494",9,30,29,604,333,2303,16,22,54,2938,2936,1506
"8495",8,16,60,1844,16412,84,19,24,65,1128,1044,1340
"8496",11,16,36,700,299,335,19,40,44,1939,2604,1185
"8497",9,22,36,159,150,207,16,21,53,1278,4757,1892
"8498",10,15,48,427,716,374,14,30,41,3487,22065,1594
"8499",9,22,31,1230,445,165,21,21,67,751,4487,1434
"8500",9,15,42,1291,995,152,14,25,72,2026,2903,3325
"8501",9,15,29,347,787,1440,13,21,94,1494,383368,968
"8502",10,25,26,254,463,84,16,26,60,2156,8550,1000
"8503",10,14,35,182,251,414,16,27,67,1174,1750,1766
"8504",7,22,45,2838,200,430,13,26,58,1248,28718,1423
"8505",15,22,41,236,246,553,13,26,59,824,3301,561
"8506",9,15,42,1228,567,730,14,20,59,3198,10260,969
"8507",10,16,42,472,913,69,14,23,77,2012,21746,2818
"8508",16,14,31,318,1153,259,13,24,61,1630,1276,670
"8509",11,13,32,1319,439,499,14,30,44,1835,83299,2724
"8510",10,20,49,981,635,281,13,24,96,1839,14939,2606
"8511",10,23,29,244,4037,250,14,21,69,2606,2242,1529
"8512",9,16,64,316,385,545,19,25,82,1058,765,2753
"8513",11,14,29,265,988,234,14,28,57,1322,15609,850
"8514",8,18,77,88,281,335,16,26,73,4107,2157,3986
"8515",7,21,40,770,285,182,14,21,68,1270,6983,1548
"8516",15,22,38,432,490,546,13,27,63,891,1875,1492
"8517",9,15,17,750,2203,768,14,31,60,1055,4220,1643
"8518",13,19,37,104,260,182,15,26,56,2162,1563,2653
"8519",14,19,55,1763,2613,1187,14,22,54,1283,633106,690
"8520",9,16,39,453,423,461,13,23,59,1685,5347,3638
"8521",9,12,30,805,5308,1253,19,23,54,1637,19232,1523
"8522",8,18,41,1015,207,157,23,25,61,1449,7774,3659
"8523",9,14,32,682,410,63,17,23,66,2096,7979,5956
"8524",9,13,27,118,96,227,15,22,47,5062,1338,1202
"8525",9,23,39,676,510,153,14,25,64,962,1344,2486
"8526",12,14,65,991,347,499,14,23,80,2479,11041,858
"8527",8,11,39,955,89,390,19,22,46,1854,46236,1291
"8528",10,24,48,744,1317,218,13,28,66,1949,13957,5052
"8529",12,13,28,158,618,359,13,28,50,2021,12437,1613
"8530",12,11,29,2116,214,294,11,26,46,771,7851,1253
"8531",13,14,35,195,344,1243,17,26,43,1681,3616,1122
"8532",15,12,31,2305,3890,97,14,21,56,1529,9009,988
"8533",13,13,30,1388,328,849,15,22,46,2811,3579,1825
"8534",7,14,29,823,1142,471,12,23,58,1472,2571,1941
"8535",9,12,28,121,545,295,15,23,84,2082,1152,545
"8536",9,18,38,248,574,74,12,21,59,1180,644,2127
"8537",10,19,36,260,217,856,19,22,59,2187,2413,2442
"8538",18,19,30,935,119,1520,18,26,51,1117,4956,2770
"8539",9,15,63,795,768,692,14,22,54,512,25942,868
"8540",7,16,43,1268,19853,472,15,21,40,2402,1551,1858
"8541",11,14,25,537,10932,739,17,25,54,2787,3227,2372
"8542",6,15,44,274,783,113,14,25,64,2827,2543,1620
"8543",9,12,28,66,129,204,13,25,67,1418,5048,1446
"8544",11,16,45,72,205,195,17,18,87,2012,3165,1881
"8545",9,19,28,470,165,1641,14,23,48,2595,10597,1633
"8546",13,11,41,322,286,207,14,25,73,1850,4287,1660
"8547",7,18,37,165,196,775,16,21,61,1251,6474,1827
"8548",12,21,29,557,254,520,13,34,54,1915,4859,4442
"8549",13,16,30,277,141,1576,16,31,54,2547,6341,1788
"8550",11,14,43,2259,656,587,11,25,60,2125,12890,2457
"8551",9,13,31,263,312,1199,18,28,47,1110,6382,1620
"8552",9,17,43,303,90,82,16,24,70,2566,55863,2396
"8553",10,14,39,115,168,67,17,23,60,1892,2653,1340
"8554",9,14,58,146,983,355,16,24,69,857,6058,3081
"8555",8,13,44,439,1280,202,15,27,51,937,7182,3511
"8556",12,12,24,220,473,174,14,26,45,1042,27280,875
"8557",12,14,36,160,842,395,13,17,46,4522,9024,1312
"8558",9,19,42,153,176,177,15,29,61,2942,10977,624
"8559",12,25,79,140,486,172,19,22,66,2148,18396,947
"8560",7,22,70,630,296,985,12,22,72,1482,1664,1130
"8561",9,17,32,71,404,316,16,27,49,2961,4492,2291
"8562",8,20,21,1737,10645,805,14,27,43,1218,2201,2717
"8563",15,17,38,79,214,215,15,21,47,4721,3624,3053
"8564",9,17,31,215,281,130,12,20,55,2721,4869,2758
"8565",10,17,25,809,227,995,15,23,67,1337,2281,2858
"8566",16,19,25,371,379,329,13,30,43,1956,27797,1947
"8567",10,23,51,111,336,1353,18,24,62,2638,6325,1162
"8568",8,17,60,422,408,2183,15,22,67,2418,2853,1139
"8569",12,16,46,254,1166,3791,14,23,52,5761,1684,4124
"8570",13,16,35,1535,1201,119,12,24,63,1640,14069,1004
"8571",11,11,36,992,684,1774,17,22,54,679,2126,670
"8572",7,19,32,610,90,38,19,19,53,2050,46800,717
"8573",10,19,36,1208,687,282,14,22,55,1065,5735,1063
"8574",11,13,52,257,1371,877,15,22,57,4335,3668,1318
"8575",9,14,48,1300,3218,106,17,33,56,1030,4540,2141
"8576",8,22,34,2028,1098,304,20,27,42,1088,8623,2386
"8577",11,17,26,768,476,557,15,22,101,1029,1142,1045
"8578",12,20,55,68,1033,505,30,31,50,385,17223,2196
"8579",7,14,25,209,389,141,14,23,47,4992,1078,3099
"8580",8,12,35,249,326,107,16,27,61,2417,41346,2136
"8581",7,13,46,446,168,1002,15,31,69,701,1107,1142
"8582",8,16,42,679,974,255,13,23,61,1523,3770,1541
"8583",9,14,39,1476,509,581,18,29,47,3260,141667,1890
"8584",9,15,28,618,190,391,18,26,42,1903,4002,3818
"8585",10,30,36,329,3074,492,13,20,57,2537,3311,1765
"8586",16,15,31,408,4436,711,14,25,64,1308,11748,3487
"8587",10,11,37,473,12203,192,18,27,56,788,3552,909
"8588",9,16,41,229,428,190,15,21,52,1701,2300,1213
"8589",11,13,45,249,240,185,14,25,71,3875,4000,3048
"8590",10,11,29,288,1656,98,13,22,50,667,1331,2934
"8591",11,13,18,73,4050,883,14,24,50,1987,11770,3283
"8592",7,10,31,875,359,169,15,21,51,1339,16350,2050
"8593",13,14,27,243,1307,281,15,20,51,1924,1098,1120
"8594",9,15,31,393,187,310,16,32,65,3769,18906,1002
"8595",12,12,29,440,232,119,12,25,49,724,46066,958
"8596",8,20,29,3118,528,130,12,25,74,438,4135,4649
"8597",8,13,43,2297,248,464,17,25,66,1908,2976,2607
"8598",7,15,39,1868,361,147,12,22,49,2367,2203,739
"8599",10,17,35,82,473,155,16,22,109,1342,4632,832
"8600",6,24,26,448,783,695,14,24,53,1807,555494,4679
"8601",17,22,57,560,212,287,13,22,63,3002,2146,1005
"8602",9,22,38,437,357,322,13,21,52,2605,33625,2259
"8603",9,18,41,292,3004,155,13,17,60,2038,2803,2115
"8604",7,11,35,504,1490,304,13,24,50,2110,7316,2166
"8605",8,15,31,194,1314,1401,16,23,53,3250,1530,2053
"8606",11,30,41,736,2061,3278,11,24,53,3316,11367,1705
"8607",9,22,43,296,934,585,11,21,54,3872,3357,1905
"8608",20,19,34,738,144,1404,19,21,64,1243,21674,4052
"8609",13,12,51,749,149,86,14,30,67,2179,11374,1675
"8610",10,19,53,267,184,653,14,20,51,1749,2826,1729
"8611",9,14,29,512,804,699,17,24,82,3336,5142,738
"8612",11,18,45,118,1287,120,13,23,63,1703,7633,2820
"8613",9,17,39,179,1335,1460,20,24,76,1744,2468,1349
"8614",11,15,21,855,126,1238,13,36,53,2030,1351,1327
"8615",9,17,43,135,92,177,15,27,52,1024,1736,1600
"8616",11,17,36,239,7467,396,15,27,64,2180,5376,4214
"8617",8,16,27,438,213,560,14,23,48,3862,25238,2470
"8618",10,16,40,148,4516,778,12,20,65,4160,29733,1794
"8619",10,21,26,507,1762,284,18,23,62,4613,6139,866
"8620",11,34,37,467,260,427,14,24,68,1308,5665,942
"8621",10,9,28,543,1004,183,12,32,63,838,4313,1255
"8622",9,25,37,124,280,2227,12,26,96,1734,3551,2540
"8623",7,13,28,119,291,399,14,25,55,1235,25888,1574
"8624",6,14,47,267,235,151,18,21,50,1960,1997,3630
"8625",10,17,35,2619,355,832,18,26,52,1482,17147,1200
"8626",8,27,26,241,747,1697,11,32,46,878,3608,1894
"8627",9,14,34,168,125,79,15,21,50,4391,116054,1909
"8628",8,14,31,946,1998,101,12,18,56,2604,3600,1387
"8629",11,15,35,639,942,214,17,24,46,1604,3803,2839
"8630",7,27,32,182,240,622,14,25,48,2376,2509,432
"8631",10,23,28,395,119,237,14,27,53,4027,3040,3386
"8632",14,25,34,253,150,613,20,28,64,2823,4180,2044
"8633",11,12,56,164,57,3354,13,19,43,1334,3673,829
"8634",9,18,45,996,3598,311,13,23,79,2854,1712,1060
"8635",8,15,47,161,278,2685,12,22,68,4007,27470,2821
"8636",14,18,22,244,327,99,12,24,64,1143,3184,1206
"8637",6,14,28,384,81,3105,15,26,74,1405,12342,2720
"8638",10,11,57,685,7921,80,16,22,45,1156,4541,800
"8639",10,14,45,411,450,378,17,26,65,1651,7175,2448
"8640",7,14,41,39,1070,596,14,34,43,1350,1880,676
"8641",13,16,71,106,174,150,12,26,73,4349,35380,2312
"8642",12,16,45,2033,253,1749,13,21,58,1212,2502,364
"8643",15,10,42,61,344,284,13,21,55,1576,4014,1527
"8644",12,25,28,161,80,929,13,23,45,2792,3215,1660
"8645",15,14,43,317,1009,134,11,22,54,1780,5360,2357
"8646",10,16,53,55,932,295,20,25,38,1367,1833,2318
"8647",10,14,24,833,1740,1312,18,19,61,2040,12031,1551
"8648",8,16,34,174,122,211,16,18,69,1268,4144,2873
"8649",14,16,33,373,447,702,15,20,52,2224,40442,4377
"8650",8,18,49,465,2487,296,15,23,67,3857,1022,3059
"8651",9,36,20,52,324,178,13,26,54,1042,15621,1282
"8652",11,20,37,3624,5821,198,14,29,66,1587,4047,700
"8653",11,14,38,154,2890,624,17,27,81,1294,45715,627
"8654",13,16,46,444,12180,145,12,28,43,1622,2816,2338
"8655",10,13,32,179,565,133,15,18,66,2266,810,1786
"8656",10,14,26,864,518,88,11,33,73,1203,1674,1937
"8657",9,15,36,232,248,367,15,25,67,1845,2320,1817
"8658",10,14,34,87,609,514,19,23,48,1173,2998,1266
"8659",10,16,21,748,1173,541,17,25,61,2036,2141,1549
"8660",9,13,40,376,715,239,14,22,55,2053,17971,1118
"8661",13,22,35,953,4713,161,16,21,75,1751,5804,710
"8662",9,21,31,944,292,121,15,27,68,6283,2254,1001
"8663",12,13,52,904,279,113,18,26,67,1678,1033,3193
"8664",10,16,49,439,369,246,11,24,60,1480,1157,1745
"8665",8,13,55,446,371,467,13,22,49,1706,2478,2110
"8666",8,20,52,1270,1022,449,11,24,60,1542,7791,500
"8667",9,13,50,80,1780,335,14,22,66,1592,2915,3369
"8668",13,12,29,176,291,1005,16,25,54,677,6340,2306
"8669",8,18,29,72,342,612,13,22,55,2595,6383,1551
"8670",12,22,24,184,559,279,14,23,78,1191,2306,2022
"8671",13,17,35,451,235,559,16,22,45,1625,5797,2028
"8672",13,15,29,212,145,363,15,23,67,581,12716,1016
"8673",9,16,31,2578,632,303,13,24,57,901,3969,1496
"8674",11,15,56,690,787,2512,14,26,59,1634,14741,1416
"8675",10,16,30,5756,245,199,18,19,45,1387,3524,3078
"8676",11,16,39,1066,770,455,13,26,63,1010,10557,2533
